sent1qd5cvs4tel4a5zzgq2qgsmvyfzp7ytpx3fhzfs,0.28724
sent1qsk66jfz02x9r6433xdj5ptkpfp07ytkwx8utv,92.640173
sent1qnzmvlkfphtye6kycctadyjmyjhz4yn4mpap6j,57.448064
sent1quva893f8euhgsatey26s2ck82umtpq4pt6t85,4.18624
sent1prqrer7757gty3djewnup9283e3ktnl0z5vpn3,0.426839
sent1pkveqqkmzsu0lw9206ju7rtzkevayvu4jdsles,115.470609
sent1penq5h8xxcuwjhnwvj5d7y98z64nx8ssj2mzj7,183.296665
sent1zxhrnzlnr2y96rkude3m07pz04xug4eeraylcp,7.985281
sent1zv0sfn4ttmnpmprdjmweeszwex77qgx57haleg,30.160234
sent1zdx5xzs79tmv6vu2x3684l5q3jym8k67upaam4,29.901717
sent1r0mjrsjfprau9rwwxe04hkzfud696n3xmp8vxr,578.00795
sent1rksdun4z9k54p94hepn3gden99728xwae2pr0q,100.63522
sent1y4mathf6xqn6g4mcykprrwczxld9pqxu7f0v4e,0.002298
sent1yapj782cpsx9u2nd4fv7yvqrumv9jlzrdlv7dl,213.053039
sent1997n6vwgu3l250ltam0raut07970cumjmz2tzt,87.970795
sent190sxcnekasqluvc7a6gx5ykguq70jkd5hly77t,1203.870138
sent1xcqt9tu9q9jzculqrryzp3v472336vlfu509j6,5.744806
sent1x62vpe4eqtmfwfv2j94hnwv40nryl36kv7nxp0,110.974149
sent1863dv4gnx9uq0ehjv4835ewhfg0uklpmvdm08n,4.595845
sent1gg5xw45tkzy2maepr4uf3kafat9ue45d6zvmxx,0.057448
sent1f8l97avty8h3q0krygez8clly3drfkq9memdun,2.843679
sent1f44ackqlt03ud4064sq7apuhtqlllv2hxhsr90,22.612707
sent1fhl3mweztg6frpc06v0vjtf53ewfdtstnvkv6g,0.027001
sent1f7653xmmtk6c5ph8va37juwfzxdfcfw002xr7w,287.24032
sent12gjmwyxwpuzjkqktmkpeqlp354d2fxn7qn6kav,233.167904
sent12h9vlv8h5358p2d0sfgczt0wugvde8tnq6j5m7,6.911577
sent1tp0390jp407aduzj5za3txzftnmp3m8cg4g5c9,910.904544
sent1tg35xn6jf3h65q40eaymqy45gwtu0rnft09k28,265.600783
sent1vqfcl8mx9fkunwse5f3ydqqkr60xz9gpn5yqu0,0.373412
sent1vx0z6c7r2qaa66enxq9qvlkw45fqvqy8033728,0.008617
sent1v29hdduch7t2c62p80hsnge6hunyvj056r8x8z,10.545741
sent1vwtr4k00w936uutgpek57vl90vp88vmzjvnzua,88.498742
sent1vjn838z923hgaws0nuqwjzynhgrzn9rrdcg35r,0.001149
sent1vnlhfv6pn3s95vt794avgg5zsz4jegc9qvzjlp,154.811043
sent1vkunguxa9ek7zfndlztv55xhgagx2246wxmjjp,114.896128
sent1vl93j77mwxsm8kjh2a7060xgay5dfrvmyxs092,62.242105
sent1ds8fc5dkvpxwudgqsezhwvmj4u5dnjx5rtk3wm,285.12738
sent1w25tyg0ghmsdzcuufep3lfxe6t8puv89yl265x,18.807347
sent1w4cyhw4t3j39ckasp36kmqqevh7ta8su8kgm0g,0.449818
sent10gvh4rjjx9aktjmzn20e06alzscg8n7mqwq69l,5.866022
sent10wu6j5qr0wk929k02j08rukmn0smnurtwmv8fl,16.439338
sent107hufl8hjy5pe6wr582wncjlt3yxssja224729,114.896128
sent1szavj80p69sth5mn8hn7ed5g44ccr8ha94ty26,13.696193
sent1sywqmssxxgvw5544effpqw6mn9xzdn3cn2xu5n,195.143605
sent134ap4wu0v7rjduktvv2h7jsvh2eqprngp0swsc,2.25139
sent136gtx8m238907x02rnhxpwkwvwn0hpvhv8e3dy,0.386625
sent1jhezgk6vke9q30yqd88nvza634lzl0twzw3tgd,20.0488
sent1nes3mlsmmu29prtehkwxg2wgtfs274jgpza0nj,1731.881039
sent15f46k58ca87cj7844rgz4z47axpksq96rh0p07,17.34357
sent15wny3ck5n92202c827n2cpuhv58nutgj3tlkfa,1.590737
sent15a0qx0duvqcse6wcq3ajlsfk084nm35jlhvn6h,31.596435
sent1kvww4dwq6t5fulsz0d8c3wmxyzwfrfk3u4cy6y,0.574481
sent1kwwp7f5pszyxr39whf2rwm7gly596mdwvqe3na,13.480188
sent1kuk36gvqzlp2xx308khwxsk67wgk05nm8r3fzm,5.32601
sent1hfkgxzrkhxdxdwjy8d74jhc4dcw5e9zm7vfzh4,6.002748
sent1h0cyspv369v4wlr4kkg0fev74r2ehqs2rynz8q,16.659939
sent1ezqhcj04yv3trlj93k5nvqdf6sh7ux9l0vangz,1595.045495
sent1e9ypey89gw0vslgpx6t57sylxeu6s8zsnmja98,17.234419
sent1e8dk2324fh7dt4lt7e4fukm8edmj0f2hj6t4w5,3.36301
sent1ec4j7yw9kz4dskjctj25jp2zkv7694pugxyh7l,8.235754
sent16nyhy0kzky9llr94nje0t944g04ldse0f60h42,19.173291
sent16mq9lwkz5mu7n45z5ecdtawp37lhcf6cfs4wt5,57.089588
sent16m5pj85dq9xsma000lugxrcqlfrz0xmnwjsutl,2.872403
sent1md56l4zt95f0lve0uur3np49cr58d5u8sewk5s,20.329146
sent1u2g5c2glkect6xdfaqh6agf0e3n7mvd8hxxf74,40.213645
sent1uvay4nxlvy4uud25dcvdmruhl4n0zg0dh5xej9,2.297923
sent1atyqhztej74h8sfwhc3v2rt78z64cq789mzgkp,24.924417
sent1asdxd8v5adf2lyeyh2rygu4h9j68ffr837d2se,5.014067
sent1a7ma2jphu5jf9pwl84yyrqpacum0z28p0tqw6q,144.690992
sent17xquhkcu2r99zucp5cvs0a3ewdwa92m8weh2nq,0.057448
sent1lfg492xhnde2dpxxmmaa23x52d8yywpgxqfzwn,574.480639
